source_summary_json,run_dir,run_name,target_index,case_label,candidate_csv,candidate_csv_exists,audited,reason,candidate_count,truth_x_mm,truth_z_mm,best_x_mm,best_z_mm,best_misfit,selected_truth_lateral,truth_lateral_available,truth_lateral_candidate_count,truth_lateral_best_x_mm,truth_lateral_best_z_mm,truth_lateral_best_misfit,truth_lateral_gap_abs,truth_lateral_gap_rel,truth_lateral_retained_by_rule,truth_lateral_retained_but_not_selected,best_lateral_error_mm,truth_lateral_best_depth_error_mm
outputs/experiments/397_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p62890625_objectives/data/multi_rebar_coordinate_optimizer_summary.json,397_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p62890625_objectives,coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p62890625_objectives,2,source_mismatch_noise19p62890625_seed13,outputs/experiments/397_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p62890625_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13470134861359986,True,True,21,264.0,90.0,0.13470134861359986,0.0,0.0,True,False,0.0,0.0
outputs/experiments/398_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p62890625_objectives/data/multi_rebar_coordinate_optimizer_summary.json,398_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p62890625_objectives,coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p62890625_objectives,2,source_mismatch_noise19p62890625_seed21,outputs/experiments/398_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p62890625_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13502842157534534,True,True,21,264.0,90.0,0.13502842157534534,0.0,0.0,True,False,0.0,0.0
outputs/experiments/400_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p638671875_objectives/data/multi_rebar_coordinate_optimizer_summary.json,400_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p638671875_objectives,coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p638671875_objectives,2,source_mismatch_noise19p638671875_seed34,outputs/experiments/400_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p638671875_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13446645723286002,True,True,21,264.0,90.0,0.13446645723286002,0.0,0.0,True,False,0.0,0.0
outputs/experiments/401_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p638671875_objectives/data/multi_rebar_coordinate_optimizer_summary.json,401_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p638671875_objectives,coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p638671875_objectives,2,source_mismatch_noise19p638671875_seed13,outputs/experiments/401_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p638671875_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13480504679431643,True,True,21,264.0,90.0,0.13480504679431643,0.0,0.0,True,False,0.0,0.0
outputs/experiments/402_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p638671875_objectives/data/multi_rebar_coordinate_optimizer_summary.json,402_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p638671875_objectives,coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p638671875_objectives,2,source_mismatch_noise19p638671875_seed21,outputs/experiments/402_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p638671875_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13513269805749492,True,True,21,264.0,90.0,0.13513269805749492,0.0,0.0,True,False,0.0,0.0
outputs/experiments/404_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6435546875_objectives/data/multi_rebar_coordinate_optimizer_summary.json,404_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6435546875_objectives,coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6435546875_objectives,2,source_mismatch_noise19p6435546875_seed34,outputs/experiments/404_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6435546875_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.1345185153290744,True,True,21,264.0,90.0,0.1345185153290744,0.0,0.0,True,False,0.0,0.0
outputs/experiments/405_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64111328125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,405_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64111328125_objectives,coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64111328125_objectives,2,source_mismatch_noise19p64111328125_seed34,outputs/experiments/405_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64111328125_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13449248543636289,True,True,21,264.0,90.0,0.13449248543636289,0.0,0.0,True,False,0.0,0.0
outputs/experiments/406_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p64111328125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,406_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p64111328125_objectives,coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p64111328125_objectives,2,source_mismatch_noise19p64111328125_seed13,outputs/experiments/406_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p64111328125_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13483097544125064,True,True,21,264.0,90.0,0.13483097544125064,0.0,0.0,True,False,0.0,0.0
outputs/experiments/407_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p64111328125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,407_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p64111328125_objectives,coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p64111328125_objectives,2,source_mismatch_noise19p64111328125_seed21,outputs/experiments/407_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p64111328125_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13515877137526536,True,True,21,264.0,90.0,0.13515877137526536,0.0,0.0,True,False,0.0,0.0
outputs/experiments/409_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p642333984375_objectives/data/multi_rebar_coordinate_optimizer_summary.json,409_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p642333984375_objectives,coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p642333984375_objectives,2,source_mismatch_noise19p642333984375_seed34,outputs/experiments/409_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p642333984375_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13450550017159532,True,True,21,264.0,90.0,0.13450550017159532,0.0,0.0,True,False,0.0,0.0
outputs/experiments/410_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p642333984375_objectives/data/multi_rebar_coordinate_optimizer_summary.json,410_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p642333984375_objectives,coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p642333984375_objectives,2,source_mismatch_noise19p642333984375_seed13,outputs/experiments/410_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p642333984375_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13484394037967676,True,True,21,264.0,90.0,0.13484394037967676,0.0,0.0,True,False,0.0,0.0
outputs/experiments/411_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p642333984375_objectives/data/multi_rebar_coordinate_optimizer_summary.json,411_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p642333984375_objectives,coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p642333984375_objectives,2,source_mismatch_noise19p642333984375_seed21,outputs/experiments/411_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p642333984375_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13517180866343073,True,True,21,264.0,90.0,0.13517180866343073,0.0,0.0,True,False,0.0,0.0
outputs/experiments/413_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6429443359375_objectives/data/multi_rebar_coordinate_optimizer_summary.json,413_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6429443359375_objectives,coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6429443359375_objectives,2,source_mismatch_noise19p6429443359375_seed34,outputs/experiments/413_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6429443359375_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.1345120076975575,True,True,21,264.0,90.0,0.1345120076975575,0.0,0.0,True,False,0.0,0.0
outputs/experiments/414_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64263916015625_objectives/data/multi_rebar_coordinate_optimizer_summary.json,414_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64263916015625_objectives,coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64263916015625_objectives,2,source_mismatch_noise19p64263916015625_seed34,outputs/experiments/414_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64263916015625_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13450875392138165,True,True,21,264.0,90.0,0.13450875392138165,0.0,0.0,True,False,0.0,0.0
outputs/experiments/415_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p642486572265625_objectives/data/multi_rebar_coordinate_optimizer_summary.json,415_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p642486572265625_objectives,coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p642486572265625_objectives,2,source_mismatch_noise19p642486572265625_seed34,outputs/experiments/415_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p642486572265625_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.1345071270431897,True,True,21,264.0,90.0,0.1345071270431897,0.0,0.0,True,False,0.0,0.0
outputs/experiments/416_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6424102783203125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,416_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6424102783203125_objectives,coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6424102783203125_objectives,2,source_mismatch_noise19p6424102783203125_seed34,outputs/experiments/416_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6424102783203125_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13450631360656784,True,True,21,264.0,90.0,0.13450631360656784,0.0,0.0,True,False,0.0,0.0
outputs/experiments/417_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64237213134765625_objectives/data/multi_rebar_coordinate_optimizer_summary.json,417_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64237213134765625_objectives,coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64237213134765625_objectives,2,source_mismatch_noise19p64237213134765625_seed34,outputs/experiments/417_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64237213134765625_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,105,264.0,90.0,264.0,90.0,0.13450590688887543,True,True,21,264.0,90.0,0.13450590688887543,0.0,0.0,True,False,0.0,0.0
outputs/experiments/440_multi_rebar_coupled_source_shape_seed55_compact_pass/data/multi_rebar_coordinate_optimizer_summary.json,440_multi_rebar_coupled_source_shape_seed55_compact_pass,multi_rebar_coupled_source_shape_seed55_compact_pass,1,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/440_multi_rebar_coupled_source_shape_seed55_compact_pass/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,27,250.0,90.0,250.0,90.0,0.06396804790236169,True,True,9,250.0,90.0,0.06396804790236169,0.0,0.0,True,False,0.0,0.0
outputs/experiments/440_multi_rebar_coupled_source_shape_seed55_compact_pass/data/multi_rebar_coordinate_optimizer_summary.json,440_multi_rebar_coupled_source_shape_seed55_compact_pass,multi_rebar_coupled_source_shape_seed55_compact_pass,0,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/440_multi_rebar_coupled_source_shape_seed55_compact_pass/data/coordinate_step_02_target_0_candidates.csv,True,True,ok,27,150.0,90.0,150.0,90.0,0.06367320098263243,True,True,9,150.0,90.0,0.06367320098263243,0.0,0.0,True,False,0.0,0.0
outputs/experiments/440_multi_rebar_coupled_source_shape_seed55_compact_pass/data/multi_rebar_coordinate_optimizer_summary.json,440_multi_rebar_coupled_source_shape_seed55_compact_pass,multi_rebar_coupled_source_shape_seed55_compact_pass,2,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/440_multi_rebar_coupled_source_shape_seed55_compact_pass/data/coordinate_step_03_target_2_candidates.csv,True,True,ok,27,350.0,90.0,350.0,90.0,0.06345469251775218,True,True,9,350.0,90.0,0.06345469251775218,0.0,0.0,True,False,0.0,0.0
outputs/experiments/441_multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass/data/multi_rebar_coordinate_optimizer_summary.json,441_multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass,multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass,1,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/441_multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,27,250.0,90.0,250.0,90.0,0.07718494057472823,True,True,9,250.0,90.0,0.07718494057472823,0.0,0.0,True,False,0.0,0.0
outputs/experiments/441_multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass/data/multi_rebar_coordinate_optimizer_summary.json,441_multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass,multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass,0,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/441_multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass/data/coordinate_step_02_target_0_candidates.csv,True,True,ok,27,150.0,90.0,150.0,90.0,0.07006501399963073,True,True,9,150.0,90.0,0.07006501399963073,0.0,0.0,True,False,0.0,0.0
outputs/experiments/441_multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass/data/multi_rebar_coordinate_optimizer_summary.json,441_multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass,multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass,2,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/441_multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass/data/coordinate_step_03_target_2_candidates.csv,True,True,ok,27,350.0,90.0,350.0,90.0,0.06345469251775218,True,True,9,350.0,90.0,0.06345469251775218,0.0,0.0,True,False,0.0,0.0
outputs/experiments/443_multi_rebar_coupled_source_shape_seed55_xzr_order_replication/data/multi_rebar_coordinate_optimizer_summary.json,443_multi_rebar_coupled_source_shape_seed55_xzr_order_replication,multi_rebar_coupled_source_shape_seed55_xzr_order_replication,2,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/443_multi_rebar_coupled_source_shape_seed55_xzr_order_replication/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,27,350.0,90.0,350.0,90.0,0.0761716134629543,True,True,9,350.0,90.0,0.0761716134629543,0.0,0.0,True,False,0.0,0.0
outputs/experiments/443_multi_rebar_coupled_source_shape_seed55_xzr_order_replication/data/multi_rebar_coordinate_optimizer_summary.json,443_multi_rebar_coupled_source_shape_seed55_xzr_order_replication,multi_rebar_coupled_source_shape_seed55_xzr_order_replication,1,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/443_multi_rebar_coupled_source_shape_seed55_xzr_order_replication/data/coordinate_step_02_target_1_candidates.csv,True,True,ok,27,250.0,90.0,250.0,90.0,0.06796047618141107,True,True,9,250.0,90.0,0.06796047618141107,0.0,0.0,True,False,0.0,0.0
outputs/experiments/443_multi_rebar_coupled_source_shape_seed55_xzr_order_replication/data/multi_rebar_coordinate_optimizer_summary.json,443_multi_rebar_coupled_source_shape_seed55_xzr_order_replication,multi_rebar_coupled_source_shape_seed55_xzr_order_replication,0,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/443_multi_rebar_coupled_source_shape_seed55_xzr_order_replication/data/coordinate_step_03_target_0_candidates.csv,True,True,ok,27,150.0,90.0,150.0,90.0,0.06345469251775218,True,True,9,150.0,90.0,0.06345469251775218,0.0,0.0,True,False,0.0,0.0
outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass/data/multi_rebar_coordinate_optimizer_summary.json,445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,2,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,27,350.0,90.0,350.0,90.0,0.0761716134629543,True,True,9,350.0,90.0,0.0761716134629543,0.0,0.0,True,False,0.0,0.0
outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass/data/multi_rebar_coordinate_optimizer_summary.json,445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,1,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass/data/coordinate_step_02_target_1_candidates.csv,True,True,ok,27,250.0,90.0,250.0,90.0,0.06796047618141107,True,True,9,250.0,90.0,0.06796047618141107,0.0,0.0,True,False,0.0,0.0
outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass/data/multi_rebar_coordinate_optimizer_summary.json,445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,0,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass/data/coordinate_step_03_target_0_candidates.csv,True,True,ok,27,150.0,90.0,150.0,90.0,0.06345469251775218,True,True,9,150.0,90.0,0.06345469251775218,0.0,0.0,True,False,0.0,0.0
outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass/data/multi_rebar_coordinate_optimizer_summary.json,445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,2,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass/data/coordinate_step_04_target_2_candidates.csv,True,True,ok,27,350.0,90.0,350.0,90.0,0.06345469251775218,True,True,9,350.0,90.0,0.06345469251775218,0.0,0.0,True,False,0.0,0.0
outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass/data/multi_rebar_coordinate_optimizer_summary.json,445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,1,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass/data/coordinate_step_05_target_1_candidates.csv,True,True,ok,27,250.0,90.0,250.0,90.0,0.06345469251775218,True,True,9,250.0,90.0,0.06345469251775218,0.0,0.0,True,False,0.0,0.0
outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass/data/multi_rebar_coordinate_optimizer_summary.json,445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,0,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass/data/coordinate_step_06_target_0_candidates.csv,True,True,ok,27,150.0,90.0,150.0,90.0,0.06345469251775218,True,True,9,150.0,90.0,0.06345469251775218,0.0,0.0,True,False,0.0,0.0
outputs/experiments/447_multi_rebar_coupled_source_shape_true_state_radius_objectives/data/multi_rebar_coordinate_optimizer_summary.json,447_multi_rebar_coupled_source_shape_true_state_radius_objectives,multi_rebar_coupled_source_shape_true_state_radius_objectives,1,source_mismatch_ringdown025_noise10_seed55,outputs/experiments/447_multi_rebar_coupled_source_shape_true_state_radius_objectives/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,5,250.0,90.0,250.0,90.0,0.06345469251775218,True,True,5,250.0,90.0,0.06345469251775218,0.0,0.0,True,False,0.0,0.0
outputs/experiments/455_coordinate_optimizer_variable_depth_radius_location_only_seed13/data/multi_rebar_coordinate_optimizer_summary.json,455_coordinate_optimizer_variable_depth_radius_location_only_seed13,coordinate_optimizer_variable_depth_radius_location_only_seed13,0,source_mismatch_noise10_seed13,outputs/experiments/455_coordinate_optimizer_variable_depth_radius_location_only_seed13/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,35,150.0,80.0,149.0,81.0,0.3981692630067288,False,True,7,150.0,81.0,0.39916364283616845,0.0009943798294396733,0.002497379687047488,True,True,1.0,1.0
outputs/experiments/455_coordinate_optimizer_variable_depth_radius_location_only_seed13/data/multi_rebar_coordinate_optimizer_summary.json,455_coordinate_optimizer_variable_depth_radius_location_only_seed13,coordinate_optimizer_variable_depth_radius_location_only_seed13,1,source_mismatch_noise10_seed13,outputs/experiments/455_coordinate_optimizer_variable_depth_radius_location_only_seed13/data/coordinate_step_02_target_1_candidates.csv,True,True,ok,35,250.0,100.0,250.0,100.0,0.3854150004586463,True,True,7,250.0,100.0,0.3854150004586463,0.0,0.0,True,False,0.0,0.0
outputs/experiments/455_coordinate_optimizer_variable_depth_radius_location_only_seed13/data/multi_rebar_coordinate_optimizer_summary.json,455_coordinate_optimizer_variable_depth_radius_location_only_seed13,coordinate_optimizer_variable_depth_radius_location_only_seed13,2,source_mismatch_noise10_seed13,outputs/experiments/455_coordinate_optimizer_variable_depth_radius_location_only_seed13/data/coordinate_step_03_target_2_candidates.csv,True,True,ok,35,350.0,120.0,349.0,120.0,0.13282494032933576,False,True,7,350.0,120.0,0.13473596153270442,0.001911021203368668,0.014387517876012923,True,True,1.0,0.0
outputs/experiments/456_coordinate_optimizer_variable_depth_radius_radius_only_seed13/data/multi_rebar_coordinate_optimizer_summary.json,456_coordinate_optimizer_variable_depth_radius_radius_only_seed13,coordinate_optimizer_variable_depth_radius_radius_only_seed13,0,source_mismatch_noise10_seed13,outputs/experiments/456_coordinate_optimizer_variable_depth_radius_radius_only_seed13/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,7,150.0,80.0,149.0,81.0,0.13282494032933576,False,False,0,,,,,,False,False,1.0,
outputs/experiments/456_coordinate_optimizer_variable_depth_radius_radius_only_seed13/data/multi_rebar_coordinate_optimizer_summary.json,456_coordinate_optimizer_variable_depth_radius_radius_only_seed13,coordinate_optimizer_variable_depth_radius_radius_only_seed13,1,source_mismatch_noise10_seed13,outputs/experiments/456_coordinate_optimizer_variable_depth_radius_radius_only_seed13/data/coordinate_step_02_target_1_candidates.csv,True,True,ok,7,250.0,100.0,250.0,100.0,0.13282494032933576,True,True,7,250.0,100.0,0.13282494032933576,0.0,0.0,True,False,0.0,0.0
outputs/experiments/456_coordinate_optimizer_variable_depth_radius_radius_only_seed13/data/multi_rebar_coordinate_optimizer_summary.json,456_coordinate_optimizer_variable_depth_radius_radius_only_seed13,coordinate_optimizer_variable_depth_radius_radius_only_seed13,2,source_mismatch_noise10_seed13,outputs/experiments/456_coordinate_optimizer_variable_depth_radius_radius_only_seed13/data/coordinate_step_03_target_2_candidates.csv,True,True,ok,7,350.0,120.0,349.0,120.0,0.09013777259191294,False,False,0,,,,,,False,False,1.0,
outputs/experiments/457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13/data/multi_rebar_coordinate_optimizer_summary.json,457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13,coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13,0,source_mismatch_noise10_seed13,outputs/experiments/457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,7,150.0,80.0,149.0,81.0,0.09013777259191294,False,False,0,,,,,,False,False,1.0,
outputs/experiments/457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13/data/multi_rebar_coordinate_optimizer_summary.json,457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13,coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13,1,source_mismatch_noise10_seed13,outputs/experiments/457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13/data/coordinate_step_02_target_1_candidates.csv,True,True,ok,7,250.0,100.0,250.0,100.0,0.09013777259191294,True,True,7,250.0,100.0,0.09013777259191294,0.0,0.0,True,False,0.0,0.0
outputs/experiments/457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13/data/multi_rebar_coordinate_optimizer_summary.json,457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13,coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13,2,source_mismatch_noise10_seed13,outputs/experiments/457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13/data/coordinate_step_03_target_2_candidates.csv,True,True,ok,7,350.0,120.0,349.0,120.0,0.09013777259191294,False,False,0,,,,,,False,False,1.0,
outputs/experiments/457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13/data/multi_rebar_coordinate_optimizer_summary.json,457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13,coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13,0,source_mismatch_noise10_seed13,outputs/experiments/457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13/data/coordinate_step_04_revisit_target_0_candidates.csv,True,True,ok,3,150.0,80.0,149.0,81.0,0.09013777259191294,False,False,0,,,,,,False,False,1.0,
outputs/experiments/458_coordinate_optimizer_variable_depth_radius_target0_radius_7source_seed13/data/multi_rebar_coordinate_optimizer_summary.json,458_coordinate_optimizer_variable_depth_radius_target0_radius_7source_seed13,coordinate_optimizer_variable_depth_radius_target0_radius_7source_seed13,0,source_mismatch_noise10_seed13,outputs/experiments/458_coordinate_optimizer_variable_depth_radius_target0_radius_7source_seed13/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,8,150.0,80.0,149.0,81.0,0.09101721150500905,False,False,0,,,,,,False,False,1.0,
outputs/experiments/458_coordinate_optimizer_variable_depth_radius_target0_radius_7source_seed13/data/multi_rebar_coordinate_optimizer_summary.json,458_coordinate_optimizer_variable_depth_radius_target0_radius_7source_seed13,coordinate_optimizer_variable_depth_radius_target0_radius_7source_seed13,0,source_mismatch_noise10_seed13,outputs/experiments/458_coordinate_optimizer_variable_depth_radius_target0_radius_7source_seed13/data/coordinate_step_02_revisit_target_0_candidates.csv,True,True,ok,7,150.0,80.0,149.0,81.0,0.09066219930660385,False,False,0,,,,,,False,False,1.0,
outputs/experiments/459_coordinate_optimizer_variable_depth_radius_target0_xz_radius_coupled_seed13/data/multi_rebar_coordinate_optimizer_summary.json,459_coordinate_optimizer_variable_depth_radius_target0_xz_radius_coupled_seed13,coordinate_optimizer_variable_depth_radius_target0_xz_radius_coupled_seed13,0,source_mismatch_noise10_seed13,outputs/experiments/459_coordinate_optimizer_variable_depth_radius_target0_xz_radius_coupled_seed13/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,24,150.0,80.0,150.0,80.0,0.08722255034365296,True,True,12,150.0,80.0,0.08722255034365296,0.0,0.0,True,False,0.0,0.0
